faixa_pessoal_ocupada,numero_empresas_organizacoes,pessoal_ocupado_total,total_assalariado,total_assalariado_masc,total_assalariado_fem,total_assalariado_superior,total_assalariado_nao_superior,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_nivel_sup,pessoal_assalariado_medio_sem_nivel_sup,1000_salario_e_remun_total,1000_salario_e_remun_total_masc,1000_salario_e_remun_total_fem,1000_salario_e_remun_total_superior,1000_salario_e_remun_total_nao_superior,salario_medio_mensal_123_total,salario_medio_mensal_123_total_masc,salario_medio_mensal_123_total_fem,salario_medio_mensal_123_superior,salario_medio_mensal_123_total_nao_superior,salario_mensal_total_3,salario_mensal_total_3_masc,salario_mensal_total_3_fem,salario_mensal_total_3_superior,salario_mensal_total_3_nao_superior
  0          a                4,884429.0,1498092,453622,232188,221434,38920,414702,521265.76,272387.65,248878.11,44185.54,477080.22,10804346.95,6008927.659,4795419.291,1300437.675,9503909.275,1.59759,1.70034,1.485135,2.268483,1.535455,1594.39517289312,1696.93891972878,1482.16493206253,2263.94579103689,1532.383682205
  5          a                9,161579.0,1041589,740228,405779,334449,65209,675019,732309.65,403121.13,329188.52,65100.88,667208.77,16631851.913,9736423.162,6895428.751,2096389.628,14535462.285,1.75054,1.861615,1.614517,2.482054,1.679164,1747.03859778022,1857.89226143059,1611.28825583216,2477.09002728357,1675.80603513581
 10          a              19,78333.0,1030497,844880,479179,365701,80628,764252,839130.1,477569.58,361560.52,80958.57,758171.53,20813192.469,12607421.343,8205771.126,2962720.774,17850471.695,1.911769,2.034772,1.749301,2.820681,1.814715,1907.94586597203,2030.70229424837,1745.80223398966,2815.03981604418,1811.08516077845
 20          a              29,19796.0,469741,434562,250142,184420,47663,386899,430934.39,248034.84,182899.55,47789.67,383144.72,11418153.244,7019018.172,4399135.072,1920108.2,9498045.044,2.042259,2.181171,1.853876,3.096833,1.910722,2038.17448941054,2176.80901106163,1850.16860642064,3090.63926930717,1906.90047754922
 30          a              49,13122.0,493137,473759,278106,195653,59355,414404,468503.23,275304.3,193198.93,59133.01,409370.22,13151863.067,8295280.413,4856582.654,2626612.525,10525250.542,2.163719,2.322438,1.937547,3.423672,1.98172,2159.39124770733,2317.79341371599,1933.67158439709,3416.8244996778,1977.75660642077
 50          a              99,8425.0,578173,565472,343453,222019,80627,484845,563746.97,342231.98,221514.99,80728.89,483018.08,17062148.254,11194564.937,5867583.317,4182607.492,12879540.762,2.33279,2.521232,2.041655,3.993413,2.055243,2328.12416289419,2516.18910590773,2037.57119482593,3985.42625627769,2051.13213312684
100          a             249 ,4756.0,741003,733939,434704,299235,139335,594604,743329.18,440354.92,302974.26,142281.95,601047.23,25600084.222,16461942.862,9138141.36,8551885.096,17048199.126,2.654522,2.881405,2.324761,4.632742,2.186231,2649.2128936014,2875.64244104942,2320.11112352987,4623.47694192358,2181.85837537132
250          a            499,1854.0,641817,639112,356803,282309,143275,495837,652863.09,363059.26,289803.83,147873.41,504989.68,24262233.598,14830181.864,9432051.734,9835489.089,14426744.509,2.864407,3.148437,2.508581,5.12663,2.201973,2858.67847328391,3142.1405428626,2503.56401803566,5116.37679667515,2197.56882480328
500          e           mais,1629.0,2982733,2980469,1457155,1523314,997608,1982861,3054065.03,1489156.98,1564908.05,1029085.59,2024979.44,147229475.412,79054632.747,68174842.665,85919845.539,61309629.873,3.715717,4.091786,3.357851,6.43529,2.333642,3708.2852366315,4083.60278841998,3351.13533765671,6422.41904059252,2328.97444867201
