codigo_cnae,atividade,numero_empresas,pessoal_ocup_total,pessoal_ocup_assal_total,pessoal_ocup_assal_masc,pessoal_ocup_assal_fem,pessoal_ocup_assal_sup,pessoal_ocup_assal_non_sup,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_sup,pessoal_assalariado_non_sup,salario_outras_rem_total,salario_outras_rem_masc,salario_outras_rem_fem,salario_outras_rem_sup,salario_outras_rem_non_sup,salario_min_mensal_total,salario_min_mensal_masc,salario_min_mensal_fem,salario_min_mensal_sup,salario_min_mensal_non_sup,salario_medio_mensal_total,salario_medio_mensal_masc,salario_medio_mensal_fem,salario_medio_mensal_sup,salario_medio_mensal_non_sup
"Agricultura, pecuária, produção florestal, pesca e aquicultura",0 a 4,88140,108628,14823,12089,2734,738,14085,24145.53,20578.12,3567.41,932.14,23213.39,486487.865,421657.935,64829.93,37004.63,449483.235,1.552964,1.579358,1.400711,3.059856,1.492454,1549.85802595919,1576.19966105897,1397.90988204543,3053.73656317721,1489.46937356149
"Agricultura, pecuária, produção florestal, pesca e aquicultura",5 a 9,6276,40566,25445,21328,4117,1288,24157,27862.17,23597.23,4264.94,1297.77,26564.4,572374.6,491395.929,80978.671,51896.664,520477.936,1.583403,1.60508,1.46347,3.08225,1.510179,1580.23640601631,1601.86966208126,1460.54306472343,3076.08518992046,1507.15861482632
"Agricultura, pecuária, produção florestal, pesca e aquicultura",10 a 19,3623,47956,35994,30485,5509,1610,34384,37654.23,31952.67,5701.56,1571.03,36083.2,842414.621,719202.106,123212.515,85684.332,756730.289,1.724401,1.734882,1.665663,4.20381,1.61645,1720.95206016184,1731.41208303021,1662.33202303067,4195.40203658648,1613.21673883606
"Agricultura, pecuária, produção florestal, pesca e aquicultura",20 a 29,1082,25772,22934,19581,3353,1021,21913,23363.93,19950.84,3413.09,1033.51,22330.42,525905.36,451107.797,74797.563,53761.487,472143.873,1.734953,1.742791,1.689141,4.009431,1.629685,1731.48346453437,1739.30520064472,1685.76237143108,4001.41169412971,1626.42527375385
"Agricultura, pecuária, produção florestal, pesca e aquicultura",30 a 49,834,31514,29400,24813,4587,1408,27992,29255.54,24556.67,4698.87,1370.69,27884.85,685432.829,577208.171,108224.658,89723.02,595709.809,1.805855,1.811712,1.775247,5.045344,1.646617,1802.24334368018,1808.08833357542,1771.69695954723,5035.25287937518,1643.32357755335
"Agricultura, pecuária, produção florestal, pesca e aquicultura",50 a 99,694,47894,45920,38593,7327,2340,43580,44978.05,37680.21,7297.84,2264.42,42713.63,1091352.144,927831.083,163521.061,162054.162,929297.982,1.87021,1.897937,1.727052,5.516064,1.676929,1866.46964292754,1894.14076432246,1723.59809941656,5505.03209176335,1673.57492570512
"Agricultura, pecuária, produção florestal, pesca e aquicultura",100 a 249,397,60334,59076,49077,9999,3006,56070,58470.71,48438.76,10031.95,3012.62,55458.09,1435573.274,1212910.951,222662.323,215652.499,1219920.775,1.892401,1.930021,1.710754,5.517423,1.695481,1888.61591358503,1926.16083451796,1707.33217370501,5506.38771874009,1692.08964130183
"Agricultura, pecuária, produção florestal, pesca e aquicultura",250 a 499,159,54393,53787,43578,10209,2631,51156,54702.15,44465.41,10236.74,2640.59,52061.56,1361093.273,1116775.137,244318.136,215867.607,1145225.666,1.917828,1.93584,1.839586,6.301045,1.695509,1913.99209242162,1931.96868687887,1835.90701426731,6288.44331700928,1692.11760077877
"Agricultura, pecuária, produção florestal, pesca e aquicultura",500 ou mais,127,157869,157418,130402,27016,9847,147571,166512.46,138349.71,28162.75,10064.85,156447.61,4842636.694,4083404.564,759232.13,857312.36,3985324.334,2.241616,2.274942,2.077905,6.56535,1.963455,2237.13297445174,2270.3917730266,2073.74888952469,6552.2193192531,1959.52760357088
"Agricultura, pecuária e serviços relacionados",0 a 4,79937,95919,11421,9217,2204,607,10814,18293.25,15426.18,2867.07,715.42,17577.83,372560.728,320758.292,51802.436,24285.154,348275.574,1.569757,1.602676,1.392637,2.616411,1.527158,1566.61706030703,1599.47017143783,1389.85192870449,2611.17772669309,1524.10330337879
"Agricultura, pecuária e serviços relacionados",5 a 9,4844,31214,18779,15487,3292,1046,17733,20891.85,17439.13,3452.72,1043.8,19848.05,446147.93,380221.498,65926.432,41586.104,404561.826,1.645993,1.680498,1.471717,3.070839,1.571061,1642.70141411419,1677.13684905506,1468.77360457842,3064.69733370672,1567.9192898818
"Agricultura, pecuária e serviços relacionados",10 a 19,2765,36516,26732,22380,4352,1342,25390,28337.37,23757.66,4579.71,1305.6,27031.77,662240.511,561980.971,100259.54,71581.025,590659.486,1.801284,1.823241,1.687384,4.225848,1.684181,1797.68192211312,1819.59441550803,1684.00887997107,4217.39636359351,1680.81280200753
"Agricultura, pecuária e serviços relacionados",20 a 29,825,19649,17387,14574,2813,892,16495,17851.62,14986.56,2865.06,885.52,16966.1,409428.069,345994.547,63433.522,44510.767,364917.302,1.767771,1.779481,1.706519,3.874296,1.657824,1764.23578622858,1775.92223658039,1703.10628479253,3866.54751315177,1654.50879650053
"Agricultura, pecuária e serviços relacionados",30 a 49,629,23851,22170,18362,3808,1129,21041,21952.02,18086.05,3865.97,1100.36,20851.66,537543.057,446931.401,90611.656,75958.022,461585.035,1.887404,1.904685,1.806557,5.320653,1.706228,1883.62920237304,1900.87600877259,1802.9439919646,5310.01196811114,1702.81604216864
"Agricultura, pecuária e serviços relacionados",50 a 99,533,36897,35374,29291,6083,1870,33504,34757.18,28685.08,6072.1,1798.71,32958.47,859016.072,721663.749,137352.323,133229.047,725787.025,1.904947,1.939121,1.743505,5.70905,1.697338,1901.13695600781,1935.24285366898,1740.01800162914,5697.63232025687,1693.94304874729
"Agricultura, pecuária e serviços relacionados",100 a 249,309,47362,46339,37995,8344,2337,44002,46269.2,37786.33,8482.87,2338.81,43930.39,1138670.81,950865.577,187805.233,168726.942,969943.868,1.896847,1.939593,1.70644,5.560522,1.701797,1893.05331208865,1935.71341601783,1703.02696901112,5549.40142143292,1698.39299785936
"Agricultura, pecuária e serviços relacionados",250 a 499,134,46674,46152,36640,9512,2436,43716,47368.51,37770.81,9597.7,2462.33,44906.18,1212367.45,980139.221,232228.229,206372.741,1005994.709,1.972744,2.000127,1.864979,6.459995,1.726695,1968.79814491494,1996.12676276489,1861.24904123664,6447.0750186893,1723.24184298498
"Agricultura, pecuária e serviços relacionados",500 ou mais,107,138970,138551,113587,24964,8738,129813,146501.3,120404.74,26096.56,8916.39,137584.91,4394951.112,3680751.712,714199.4,783002.037,3611949.075,2.312271,2.356237,2.109416,6.768617,2.023471,2307.64616055652,2351.52492399322,2105.19759633513,6755.07979384896,2019.42376194062
Produção florestal,0 a 4,6013,9678,2794,2396,398,100,2694,5092.36,4527.23,565.13,179.48,4912.88,100960.501,90352.654,10607.847,11390.888,89569.613,1.528124,1.538277,1.446788,4.891788,1.40524,1525.06743133152,1535.20014530876,1443.89473354667,4882.00442303406,1402.42998623399
Produção florestal,5 a 9,1132,7403,5288,4659,629,185,5103,5558.1,4946.96,611.14,198.52,5359.58,101389.024,89720.678,11668.346,8538.399,92850.625,1.406017,1.397913,1.471617,3.315113,1.335304,1403.20535656208,1395.1175298334,1468.67342494858,3308.48238503387,1332.63348419667
Produção florestal,10 a 19,694,9297,7650,6709,941,228,7422,7658.04,6747.96,910.08,224.51,7433.53,149648.612,131076.185,18572.427,12519.584,137129.028,1.506195,1.497192,1.572951,4.298138,1.421872,1503.18249738937,1494.19727762738,1569.80510589094,4289.54132589605,1419.02794086131
Produção florestal,20 a 29,220,,,,,,,,,,,,,,,,,,,,,,,,,,
Produção florestal,30 a 49,178,6716,6352,5675,677,241,6111,6416.07,5686.26,729.81,229.65,6186.42,129296.415,114096.196,15200.219,12049.451,117246.964,1.553258,1.546573,1.605337,4.044147,1.460792,1550.15111694902,1543.48033004795,1602.12605388336,4036.05855063726,1457.87017867672
Produção florestal,50 a 99,143,9791,9425,8300,1125,421,9004,9075.45,7973.53,1101.92,418.02,8657.43,208263.273,184648.323,23614.95,25128.177,183135.096,1.768767,1.784929,1.651821,4.633296,1.630455,1765.22946732457,1781.35871487862,1648.517692196,4624.02921464928,1627.19364487187
Produção florestal,100 a 249,77,11353,11160,9763,1397,434,10726,10735.83,9435.08,1300.75,440.66,10295.17,257702.243,231539.988,26162.255,31250.479,226451.764,1.850157,1.891501,1.55027,5.46612,1.695385,1846.45709381934,1887.71778381236,1547.16982805778,5455.1876730359,1691.99405755694
Produção florestal,250 a 499,22,,,,,,,,,,,,,,,,,,,,,,,,,,
Produção florestal,500 ou mais,18,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesca e aquicultura,0 a 4,2190,3031,608,476,132,31,577,759.92,624.71,135.21,37.24,722.68,12966.636,10546.989,2419.647,1328.588,11638.048,1.315181,1.301296,1.379334,2.749836,1.241253,1312.55071384032,1298.69354765226,1376.574900582,2744.33611501281,1238.7702185455
Pesca e aquicultura,5 a 9,300,1949,1378,1182,196,57,1321,1412.22,1211.14,201.08,55.45,1356.77,24837.646,21453.753,3383.893,1772.161,23065.485,1.355608,1.365322,1.297101,2.463359,1.310335,1352.89696636937,1362.59118872112,1294.50697005402,2458.43240618714,1307.71470250896
Pesca e aquicultura,10 a 19,164,2143,1612,1396,216,40,1572,1658.82,1447.05,211.77,40.92,1617.9,30525.498,26144.95,4380.548,1583.723,28941.775,1.41837,1.392613,1.594374,2.983113,1.378795,1415.53347003848,1389.82758024947,1591.18492123167,2977.14677795323,1376.03707560133
Pesca e aquicultura,20 a 29,37,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesca e aquicultura,30 a 49,27,947,878,776,102,38,840,887.45,784.36,103.09,40.68,846.77,18593.357,16180.574,2412.783,1715.547,16877.81,1.614879,1.590027,1.803964,3.250482,1.536302,1611.64936702826,1586.8472875485,1800.35592499459,3243.9811663263,1533.22989350482
Pesca e aquicultura,50 a 99,18,1206,1121,1002,119,49,1072,1145.42,1021.6,123.82,47.69,1097.73,24072.799,21519.011,2553.788,3696.938,20375.861,1.619899,1.623557,1.589718,5.975042,1.430693,1616.6591898437,1620.30984579242,1586.53877216307,5963.09176250464,1427.83191046698
Pesca e aquicultura,100 a 249,11,1619,1577,1319,258,235,1342,1465.68,1217.35,248.33,233.15,1232.53,39200.221,30505.386,8694.835,15675.078,23525.143,2.061463,1.931466,2.698723,5.182036,1.471163,2057.33967536203,1927.60352720759,2693.32525888319,5171.67158811594,1468.22096388354
Pesca e aquicultura,250 a 499,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesca e aquicultura,500 ou mais,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Indústrias extrativas,0 a 4,6920,11912,3088,2701,387,170,2918,4427.36,3917.69,509.67,313.74,4113.62,224424.918,200331.884,24093.034,65446.295,158978.623,3.90708,3.94136,3.643582,16.078343,2.978795,3899.26620621979,3933.47736116868,3636.29467634412,16046.1859648607,2972.83775510471
Indústrias extrativas,5 a 9,1525,10094,6779,6049,730,283,6496,6944.23,6194.51,749.72,318.84,6625.39,170468.583,150079.381,20389.202,25680.349,144788.234,1.89211,1.867412,2.096174,6.208036,1.68441,1888.32569242046,1863.67731575714,2091.98121144715,6195.6199395887,1681.04163853576
Indústrias extrativas,10 a 19,1061,14413,11700,10472,1228,547,11153,11883.92,10633.17,1250.75,572.95,11310.97,326070.928,284663.398,41407.53,45427.142,280643.786,2.114845,2.063455,2.551731,6.111176,1.912413,2110.61493824622,2059.32797665592,2546.62771567829,6098.95372800687,1908.58817046297
Indústrias extrativas,20 a 29,424,10221,9208,8175,1033,583,8625,9415.97,8360.22,1055.75,608.44,8807.53,307585.737,266999.24,40586.497,66504.145,241081.592,2.517835,2.461605,2.963102,8.424751,2.109774,2512.79913887707,2456.68213000652,2957.17568626022,8407.90129106972,2105.55488839139
Indústrias extrativas,30 a 49,349,13161,12506,11179,1327,889,11617,12541.7,11198.56,1343.14,884.47,11657.23,414451.351,364072.66,50378.691,75403.654,339047.697,2.547084,2.505832,2.891024,6.571059,2.241773,2541.98977442023,2500.82057253515,2885.24198748971,6557.91725770583,2237.28896804156
Indústrias extrativas,50 a 99,263,17978,17551,15560,1991,1643,15908,17715.13,15722.28,1992.85,1645.71,16069.42,779911.606,670067.094,109844.512,236391.821,543519.785,3.393338,3.284951,4.248444,11.071469,2.607001,3386.55152186512,3278.38091010875,4239.94673264613,11049.3259631218,2601.78738440897
Indústrias extrativas,100 a 249,131,19620,19453,16979,2474,3290,16163,19493.36,17030.96,2462.4,3195.4,16297.96,1322379.577,1131832.294,190547.283,584523.967,737855.61,5.228722,5.122348,5.964448,14.099483,3.489508,5218.26436915324,5112.10305322687,5952.51921202579,14071.2843703208,3482.52933779159
Indústrias extrativas,250 a 499,32,10758,10727,9448,1279,2258,8469,10268.51,9116.01,1152.5,2212.79,8055.72,951281.54,851433.466,99848.074,454598.18,496683.36,7.140486,7.198998,6.677669,15.834837,4.752273,7126.20458829208,7184.59962198374,6664.31329884866,15803.1673901413,4742.7681582394
Indústrias extrativas,500 ou mais,40,100361,100321,86735,13586,23899,76422,99845.71,86599.21,13246.5,23645.78,76199.93,7066926.617,6039497.13,1027429.487,3505442.425,3561484.192,5.455409,5.375427,5.97829,11.426555,3.602488,5444.49771321403,5364.67598616306,5966.33355690473,11403.7015191587,3595.28312508343
Extração de carvão mineral,0 a 4,30,51,22,17,5,4,18,20.71,16.02,4.69,3.87,16.84,868.274,493.281,374.993,338.617,529.657,3.23149,2.373329,6.162777,6.744098,2.424257,3225.02692864837,2368.58254105445,6150.45104149582,6730.61021665673,2419.40891649918
Extração de carvão mineral,5 a 9,5,30,19,13,6,3,16,16.3,11.71,4.59,3,13.3,414.851,255.467,159.384,115.576,299.275,1.961691,1.681528,2.676444,2.969426,1.734383,1957.76781500708,1678.16461932602,2671.09100050276,2963.48717948718,1730.91382301909
Extração de carvão mineral,10 a 19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de carvão mineral,20 a 29,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de carvão mineral,30 a 49,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de carvão mineral,50 a 99,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de carvão mineral,100 a 249,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de carvão mineral,250 a 499,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de carvão mineral,500 ou mais,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de petróleo e gás natural,0 a 4,121,154,28,18,10,21,7,29.61,18.69,10.92,20.79,8.82,21076.636,14721.909,6354.727,17818.067,3258.569,54.864193,60.712894,44.853916,66.059032,28.476358,54754.4644480815,60591.4680824793,44764.2082276698,65926.9138269138,28419.4051979766
Extração de petróleo e gás natural,5 a 9,6,39,25,17,8,13,12,22,15.36,6.64,11.64,10.36,2464.734,2061.107,403.627,1973.841,490.893,8.635221,10.342736,4.685309,13.070292,3.652189,8617.95104895105,10322.0502804487,4675.93836886006,13044.1514670896,3644.88416988417
Extração de petróleo e gás natural,10 a 19,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de petróleo e gás natural,20 a 29,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de petróleo e gás natural,30 a 49,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de petróleo e gás natural,50 a 99,8,597,578,407,171,365,213,589.04,404.78,184.26,390.02,199.02,161271.159,112769.826,48501.333,133322.974,27948.185,21.1027,21.473358,20.288443,26.347792,10.823881,21060.4946510097,21430.4115815999,20247.8658918418,26295.0961094697,10802.2328641111
Extração de petróleo e gás natural,100 a 249,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de petróleo e gás natural,250 a 499,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de petróleo e gás natural,500 ou mais,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Extração de minerais metálicos,0 a 4,593,848,152,123,29,23,129,218.96,178.45,40.51,28.13,190.83,7211.026,5522.385,1688.641,2746.491,4464.535,2.53839,2.385263,3.212929,7.525486,1.803249,2533.31342570473,2380.49227320732,3206.50361734045,7510.43506795373,1799.64245260582
Extração de minerais metálicos,5 a 9,86,558,310,258,52,36,274,313.79,257.97,55.82,36.75,277.04,8614.503,6997.35,1617.153,2427.566,6186.937,2.116008,2.090694,2.232993,5.09143,1.721311,2111.77563632709,2086.51274298443,2228.52713391947,5081.24751439037,1717.86828894467
Extração de minerais metálicos,10 a 19,58,702,459,397,62,58,401,465.47,396.81,68.66,56.97,408.5,15005.757,12633.46,2372.297,4110.57,10895.187,2.484805,2.453951,2.663124,5.561372,2.055743,2479.83543515157,2449.04265362419,2657.79762038137,5550.2491189695,2051.6311081819
Extração de minerais metálicos,20 a 29,28,660,599,515,84,71,528,609.66,522.93,86.73,81.72,527.94,25580.151,22585.065,2995.086,11115.913,14464.238,3.234011,3.328924,2.661743,10.484383,2.111724,3227.54309463787,3322.26625419787,2656.41912566852,10463.4144734365,2107.50026955278
Extração de minerais metálicos,30 a 49,26,990,946,807,139,141,805,1016.69,866.87,149.82,148.92,867.77,35762.321,29876.471,5885.85,12902.628,22859.693,2.711211,2.656449,3.028067,6.678074,2.030448,2705.78816476091,2651.1357838235,3022.01102861896,6664.71827930329,2026.38708768098
Extração de minerais metálicos,50 a 99,23,1695,1641,1427,214,162,1479,1528.73,1331.89,196.84,139.85,1388.88,41438.14,36287.869,5150.271,8071.382,33366.758,2.089275,2.1,2.016707,4.448479,1.85172,2085.09627649698,2095.79960692065,2012.67370609476,4439.5819696928,1848.01688576961
Extração de minerais metálicos,100 a 249,24,3972,3943,3497,446,513,3430,3950.56,3499.66,450.9,501.18,3449.38,211610.558,186963.995,24646.563,61239.703,150370.855,4.128619,4.117733,4.213105,9.418147,3.360073,4120.36147552986,4109.49799958589,4204.67833563642,9399.31039669457,3353.35302174705
Extração de minerais metálicos,250 a 499,7,2306,2303,2028,275,439,1864,2074.1,1823.81,250.29,417.82,1656.28,119787.668,104867.631,14920.037,56154.053,63633.615,4.451522,4.43188,4.594651,10.359004,2.961276,4442.61896726291,4423.01601929688,4585.46148006774,10338.2857174418,2955.35384206684
Extração de minerais metálicos,500 ou mais,17,78191,78178,67257,10921,17694,60484,76869.24,66358.48,10510.76,17171.09,59698.15,4474745.606,3833474.424,641271.182,1997108.118,2477637.488,4.486853,4.452688,4.702553,8.964577,3.198917,4477.8795843635,4443.78243745185,4693.14801798714,8946.64819674321,3192.51935071561
Extração de minerais não-metálicos,0 a 4,5781,10291,2726,2411,315,91,2635,3526.53,3140.12,386.41,118.47,3408.06,69113.201,62101.315,7011.886,3827.966,65285.235,1.510565,1.524336,1.398661,2.490496,1.476501,1507.54426502059,1521.28715806059,1395.86409811818,2485.51467102999,1473.5483394794
Extração de minerais não-metálicos,5 a 9,1380,9153,6192,5564,628,192,6000,6316.9,5680.54,636.36,191.68,6125.22,139187.106,125973.446,13213.66,6961.061,132226.045,1.698326,1.709289,1.600466,2.799141,1.663878,1694.92954796474,1705.87040614503,1597.26473162264,2793.5425227944,1660.55002608384
Extração de minerais não-metálicos,10 a 19,963,13188,10812,9736,1076,370,10442,11013.94,9916.27,1097.67,409.49,10604.45,274391.673,246758.9,27632.773,16822.665,257569.008,1.920235,1.918009,1.940344,3.166486,1.872111,1916.39429388854,1914.1727530769,1936.46353009276,3160.15324878789,1868.36663998459
Extração de minerais não-metálicos,20 a 29,368,8896,8016,7209,807,344,7672,8185.21,7358.35,826.86,359.86,7825.35,227298.682,204522.504,22776.178,17509.763,209788.919,2.140391,2.142332,2.123122,3.750359,2.066355,2136.11061903116,2138.0472942565,2118.87585843757,3742.85790627979,2062.22202889917
Extração de minerais não-metálicos,30 a 49,300,11301,10718,9645,1073,548,10170,10817.2,9733.52,1083.68,547.51,10269.69,329297.154,296137.541,33159.613,31491.45,297805.704,2.346385,2.345037,2.358493,4.433296,2.235125,2341.6919635111,2340.34664192952,2353.77552555963,4424.42919904519,2230.65458421073
Extração de minerais não-metálicos,50 a 99,216,14592,14257,12782,1475,873,13384,14464.41,12997.92,1466.49,850.64,13613.77,485305.235,439879.585,45425.65,53633.105,431672.13,2.58607,2.608471,2.387526,4.859742,2.444003,2580.89835140714,2603.25430175337,2382.75117404876,4850.02287870129,2439.11484192391
Extração de minerais não-metálicos,100 a 249,74,10696,10573,9376,1197,907,9666,10853.14,9643.97,1209.17,918.7,9934.44,363081.584,325748.412,37333.172,64082.696,298998.888,2.578546,2.60347,2.379763,5.37642,2.319809,2573.38914041325,2598.26297197587,2375.00306949268,5365.66687041053,2315.16969869851
Extração de minerais não-metálicos,250 a 499,9,3050,3041,2767,274,365,2676,2866.24,2617.31,248.93,351.23,2515.01,148759.76,132008.911,16750.849,51309.236,97450.524,4.00036,3.887534,5.186635,11.259784,2.986555,3992.35879114745,3879.75884224055,5176.26178505542,11237.2642077622,2980.58224573507
Extração de minerais não-metálicos,500 ou mais,6,4066,4063,3654,409,373,3690,3818.96,3484.19,334.77,374.02,3444.94,163194.724,149476.637,13718.087,40693.601,122501.123,3.293723,3.306721,3.158444,8.386049,2.740845,3287.13584528047,3300.10787188811,3152.12671845883,8369.27704400834,2735.36354992897
Atividades de apoio à extração de minerais,0 a 4,395,568,160,132,28,31,129,631.55,564.41,67.14,142.48,489.07,126155.781,117492.994,8662.787,40715.154,85440.627,15.396625,16.045135,9.944945,22.025627,13.465408,15365.8314403513,16013.0447996751,9925.05556701267,21981.5758217078,13438.4769523318
Atividades de apoio à extração de minerais,5 a 9,48,314,233,197,36,39,194,275.24,228.93,46.31,75.77,199.47,19787.389,14792.011,4995.378,14202.305,5585.084,5.54119,4.980244,8.314185,14.447332,2.158133,5530.10771019418,4970.28349277072,8297.55660016943,14418.4373762703,2153.81684540957
Atividades de apoio à extração de minerais,10 a 19,27,360,308,257,51,55,253,296.16,246.19,49.97,54.05,242.11,14737.701,11761.379,2976.322,5049.02,9688.681,3.835566,3.682256,4.590888,7.200083,3.084452,3827.89474504426,3674.89118785678,4581.70594664491,7185.68277236177,3078.28323425779
Atividades de apoio à extração de minerais,20 a 29,19,447,399,318,81,54,345,411.54,326.26,85.28,65.28,346.26,26922.504,21896.271,5026.233,13959.074,12963.43,5.04231,5.17288,4.542778,16.481721,2.88565,5032.22492626196,5162.53459958787,4533.69263241449,16448.7580128205,2879.8790593107
Atividades de apoio à extração de minerais,30 a 49,13,488,467,411,56,62,405,374.14,325.72,48.42,50.71,323.43,15305.279,13719.663,1585.616,3659.308,11645.971,3.153067,3.246573,2.524058,5.562006,2.775374,3146.76098210871,3240.07949253252,2519.00994503225,5550.88208971072,2769.82321700808
Atividades de apoio à extração de minerais,50 a 99,16,1094,1075,944,131,243,832,1132.95,987.69,145.26,265.2,867.75,91897.072,81129.814,10767.258,41364.36,50532.712,6.251972,6.331198,5.713276,12.02206,4.48853,6239.46823642838,6318.53610249868,5701.84920407969,11998.0160111382,4479.55251202269
Atividades de apoio à extração de minerais,100 a 249,25,3720,3717,3183,534,1160,2557,3515.19,3001.16,514.03,1110.26,2404.93,529019.246,451107.668,77911.578,282672.569,246346.677,11.599754,11.585564,11.682604,19.623889,7.895332,11576.5543694213,11562.3924902884,11659.238386266,19584.6412274879,7879.54093658251
Atividades de apoio à extração de minerais,250 a 499,12,4112,4103,3588,515,996,3107,4065.49,3608.9,456.59,1018.92,3046.57,545485.335,501175.266,44310.069,262676.821,282808.514,10.341804,10.703872,7.480009,19.870453,7.154964,10321.1200580042,10682.4637807813,7465.04926992235,19830.712232258,7140.65361272614
Atividades de apoio à extração de minerais,500 ou mais,11,14016,14002,12310,1692,4364,9638,14639.46,12904.71,1734.75,4413.22,10226.24,1634984.423,1442556.264,192428.159,833134.675,801849.748,8.608246,8.616098,8.549837,14.550762,6.043703,8591.02948732136,8598.86556625747,8532.73732637157,14521.6605318356,6031.61571077482
Indústrias de transformação,0 a 4,217523,428598,157023,105851,51172,7365,149658,210173.31,140693.96,69479.35,10808.42,199364.89,4528653.768,3229284.408,1299369.36,594757.7,3933896.068,1.660801,1.769119,1.441461,4.241349,1.520899,1657.47963979749,1765.58036267568,1438.57835789726,4232.86588675239,1517.85697996349
Indústrias de transformação,5 a 9,73532,485447,366889,249641,117248,16912,349977,375300.86,254609.56,120691.3,17203.4,358097.46,7975338.944,5736383.373,2238955.571,586612.962,7388725.982,1.637931,1.736559,1.429867,2.628231,1.590356,1634.65548967014,1733.08598255909,1427.00717960105,2622.97417952265,1587.17556130368
Indústrias de transformação,10 a 19,50468,683376,594846,401897,192949,29928,564918,601555.21,405718.13,195837.08,30274.63,571280.58,14123126.243,10133408.716,3989717.527,1240710.003,12882416.24,1.809595,1.925118,1.570266,3.158767,1.738097,1805.97609051481,1921.26730484991,1567.12583863469,3152.44912984899,1734.6206576541
Indústrias de transformação,20 a 29,17814,424323,393498,260462,133036,21473,372025,400083.05,263466.98,136616.07,21814.35,378268.7,9842732.382,6957758.332,2884974.05,1028884.137,8813848.245,1.896233,2.035491,1.62767,3.635384,1.795938,1892.44023248135,2031.42032973018,1624.41417594014,3628.11331143878,1792.3458286093
Indústrias de transformação,30 a 49,13090,495651,476975,315958,161017,29221,447754,482111.74,318595.93,163515.81,29709.05,452402.69,12624676.59,8979565.807,3645110.783,1673068.494,10951608.096,2.01836,2.172407,1.718213,4.340613,1.865859,2014.32341900975,2168.0623205315,1714.77692067725,4331.93173331152,1862.127283107
Indústrias de transformação,50 a 99,9431,650377,636852,430694,206158,50723,586129,642046.51,433056.47,208990.04,51858.12,590188.39,19132609.759,14007473.628,5125136.131,3656404.852,15476204.907,2.296856,2.49311,1.890192,5.43455,2.021156,2292.26261541515,2488.12348048885,1886.4116244303,5423.68122277298,2017.11406172944
Indústrias de transformação,100 a 249,5180,797274,789501,551970,237531,90603,698898,811575.72,566362.15,245213.57,93617.15,717958.57,29596332.157,22382582.814,7213749.343,8461376.346,21134955.811,2.810832,3.046085,2.267476,6.966453,2.268966,2805.21075119626,3039.99329675979,2262.94081365638,6952.51995535499,2264.42847755879
Indústrias de transformação,250 a 499,1849,642975,640046,456295,183751,84477,555569,661508.61,472187.62,189320.99,87539.66,573968.95,27352177.097,21108981.77,6243195.327,9111576.59,18240600.507,3.187003,3.445711,2.541758,8.022593,2.449497,3180.62923299842,3438.81914663823,2536.6748525064,8006.54819681818,2444.59759700081
Indústrias de transformação,500 ou mais,1668,3138699,3136005,2297740,838265,503174,2632831,3273733.26,2400926.12,872807.14,530054.07,2743679.19,171035452.266,135346760.709,35688691.557,72858306.337,98177145.929,4.026882,4.345054,3.151653,10.594611,2.758057,4018.82872132068,4336.36387166619,3145.35003222256,10573.4215055573,2752.54052146841
Fabricação de produtos alimentícios,0 a 4,28038,56199,22337,11918,10419,781,21556,29397.89,16169.21,13228.68,1053.53,28344.36,503776.899,292840.196,210936.703,35564.076,468212.823,1.320834,1.395944,1.229028,2.601901,1.273218,1318.19219521694,1393.15210347796,1226.56986417158,2596.69696529397,1270.67151983675
Fabricação de produtos alimentícios,5 a 9,11212,74331,56810,30314,26496,1788,55022,57448,31076.28,26371.72,1803.09,55644.91,1018065.399,578551.932,439513.467,51235.025,966830.374,1.365925,1.434959,1.284576,2.190159,1.339217,1363.19320080769,1432.08887193804,1282.00694648545,2185.77872942048,1336.53854828356
Fabricação de produtos alimentícios,10 a 19,7591,101876,87449,49002,38447,2904,84545,88924.38,50738.35,38186.03,3004.8,85919.58,1675886.823,996868.824,679017.999,100167.203,1575719.62,1.452613,1.514355,1.370575,2.569426,1.413556,1449.70784165152,1511.32658493564,1367.83409454271,2564.28696137462,1410.72851541478
